tweet_id	tweet_text
606	"""We're Respecting Veterans, People That Defend Our Countries"" - Nashville Predator Jonathan Marchessault Slams National Anthem Booing  https://whiskeyriff.com/2025/02/05/were-respecting-veterans-people-that-defend-our-countries-nashville-predator-jonathan-marchessault-slams-national-anthem-booing/…"
607	lol i know the strand is technically indie but still lmfao
608	“Officials are making clean-energy moves in California, New York and beyond, and Republican states will be integral too“  [How US states are leading the climate fight – despite Trump’s rollbacks | Climate crisis | The Guardian]
609	Fuck grandma
610	California resident recently moved to Florida  She explains in California her vehicle registration cost her $700 a year. She just got her bill in the mail from Florida. It’s only $47  “So love you Southern California, but this is why we left”  Democrats have destroyed California
611	News: #ESPN has updated their NBA 2024-25 coverage, replacing the Utah Jazz vs. Phoenix Suns match in favor of a Los Angeles Lakers and Indiana Pacers faceoff.
612	"Lovely touching speech about the power of film and its resilience after the LAWildfires at the Oscars.
But we simply don’t have many decades  of film to come if we don’t urgently address this. Sorry, but it’s true."
613	watching darky play 2v2 at catalyst
614	Thousands of pro-lifers march for life in California   Video: Walk for Life West Coast
615	Crime in the City full episode: March 14, 2025 https://youtu.be/exq30wrg22g?feature=shared… via  @YouTube
616	NEW: The #PalisadesFire is at 14% containment of 23,713 acres.  Today through Wednesday, moderate to strong winds will persist across the area, with the strongest likely to occur on Tuesday morning. Firefighters are continuing to work around the clock to minimize acreage burned.
617	"California Wildfire Fuel
Wet years led to vegetation growth, which dried out in 2024’s extreme heat and drought. In January 2025, strong winds fueled fires in Pacific Palisades and Eaton Canyon, burning 37,000 acres.
📅 Date: June 1 – August 31, 2024
📍 Location: Los Angeles"
618	#RealEstate & #homebuilder news: The Escondido community, near San Diego, will have 64 single-family homes that will meet the wildfire resilience standards developed by the Insurance Institute for Business & Home Safety (IBHS.)
619	Several vehicles catch fire amid 'apocalyptic' scene in Logan County | Click on the image to read the full story
620	Don't stop supporting  Jungkook in whatever we may and we can...  I vote #JUNGKOOK For #IconFaceOfKpop2025  @ICONPOLLS https://iconpolls.com/poll/the-face-of-k-pop-2025-charity-campaign-vote…
621	The #palisadesfire in rural LA County, CA has exploded in size amid heavy winds gusting in excess of 65mph.    Will keep an eye out and update this thread.   1/
622	Wait, what? This Polymarket forecast does not bode well for Canada becoming our 51st state. We don’t need to import another California, thank you!
623	Los Angeles is moving forward – on all fronts.  The business of the Fire Department and the City will continue.   The recovery of the Palisades is months ahead of expectations.   We will keep moving forward, together.
624	Jessup-based workers with Howard County school's bus contractor Zūm Services voted to unionize Tuesday.
625	Day 52: Palisades permit approved!  Same day as  @dillonliam 's  @latimes  piece on Cover and modular as a rebuild solution drops. Coincidence?
626	Trump expected to survey Los Angeles-area wildfire damage next week
627	This is the way: Montana GOP censures 9 GOP senators: They are no longer Republicans after they betray their voters. This should happen to 36 fake-⁦ @TexasGOP ⁩ who voted with 50 leftists to install Dusty, the Democrat, ⁦ @Burrows4TX ⁩ as Speaker.
628	Newsom moves to clear flammable brush from California forests after Trump’s criticism over wildfire policies https://trib.al/jvmUFeQ
629	Hearing reports that L.A. City fire officials did not know how strong the approaching winds were.  Us meteorologists knew 8 days in advance the approaching Santa Ana could potentially be the storm of the decade. Check the time stamp.  This was a communication failure.
630	After the wildfires, we collected resources from our artistic communities in Los Angeles.  If you’re able, we encourage you to donate, to volunteer, to show up however you can and whenever you can for our friends and fellow roots music lovers.
631	Californian here. The waters do not reach LA. And no, they are NOT happy. Their fields were flooded prematurely and they will have much less water for irrigation later in the year. The 100mph winds made fighting the LA fire impossible on Jan 7th.
632	The #PalisadesFire is now 22% contained.  The blazes are expected to remain within the current 23,713-acre perimeter.  Widespread critical fire weather conditions are expected to remain as the Santa Ana winds return on Monday.
633	Dogs bring ‘a little light’ to library patrons
634	"January 30, 1939 Norma Tanega, American folk and pop singer-songwriter, guitarist (""Walkin' My Cat Named Dog""; ""You're Dead""), percussionist, and painter, born in Vallejo, California (d. 2019) https://youtu.be/SPZVrmJ2HH8?si=FdewDS7IBTwwmaFN…"
635	3 pm - the red squares on this map are hot spots detected by satellites in space. I’ve added some neighborhoods so you get a really good idea of where the fire is as of 2 pm Sunday. A few important notes..  1. The fire is not contained but firefighters are slowly getting the
636	$512K in grants awarded to Flint organizations working to prevent violence
637	2025 is the year
638	Many have asked, and while we talked a lot about this during the fall fire season, we are seeing a similar issue during our Spring fire season. Downed trees from Helene do increase wildfire risks in the western Carolinas. It's a two-fold problem. Obviously, lots of downed trees
639	"Most L.A. County voters want stronger building codes and restrictions on growth in high-fire-risk areas — especially voters in Altadena and Pacific Palisades, new poll finds: https://latimes.com/california/story/2025-03-12/most-angelenos-back-tougher-building-codes-restrictions-on-homebuilding-in-wildfire-zones-poll-finds via 
@dillonliam"
640	"The band that mandated Covid vaccinations for their concerts? Zac De La Rocha and Tom Morello are the biggest anti-establishment grifters in the music industry.   ""Fuck you, I won't do what you tell me!""  Became,  ""Fuck you! Do what you're told!"""
641	Gavin Newsom, you have been put on notice. The Dept of Ed has launched their investigation into Newsom & Ca Democrats policies that endanger girls and women. End the funding until California complies.
642	my entire floor is empty
643	A Scenic Tour Through the Pacific Palisades Pre-Urban-Wildfire Jan. 8, 2025:
644	#HughesFire  captured by #LACoFD Photographer Doug Morrison.  The wildfire has grown to 10,176 acres w/14% containment. LACoFD FFs remain assigned to the Hughes, Eaton & Palisades fires.  We commend all first responders for your dedication in protecting residents & communities.
645	 DFender Referral War - DAY 1 is NOW LIVE!    Daily Rewards Pool: 52 $TON will be shared among the Top 10 daily referrers   Leaderboard Resets Daily at 00:00 UTC   Duration: 00:00 UTC, Feb 16 – 00:00 UTC, Feb 17, 2025   How to Join:
646	 MASSIVE STORM THREATENS COAST-TO-COAST CHAOS  A powerful storm system is hammering California with torrential rain, triggering evacuations in Los Angeles as mudslides threaten burn-scarred areas.   But this is just the beginning.  By week’s end, the storm will intensify
647	It’s time. x.com/0xgats/status/…
648	California lawmakers urge congressional leaders to continue federal wildfire aid
649	Fear of food additives, pesticides, and plastics circulates daily, but the evidence doesn’t back it up. ‘It’s enough to send anyone into panic if not for one thing: all these claims, without exception, are flagrantly false.’  @CamJEnglish ,  @DrLizaMD  https://geneticliteracyproject.org/2025/01/22/glp-podcast-our-food-is-poisoning-us-here-are-the-facts-about-red-dye-pesticides-and-processing/…
650	#BREAKING: The Palisades Fire has expanded to over 5,000 acres, and over 1,000 structures have already been lost There is a “high number of significant injuries,” per LAFD Multiple fatalities reported in the Eaton Fire as well. Both are expanding.
651	"Gov.  @GavinNewsom  admits he won't let Pacific Palisades property owners to rebuild as before: ""You can't rebuild the same. We have to rebuild with science. We have to build with climate reality in mind."""
652	Los Angeles is an interesting place lol
653	It’s unbelievable people still support the Democrat party and even more unbelievable they support California Democrats.  They have left our most vulnerable community at risk of not having access to healthcare
654	“How would you feel if your daughter saw a naked boy in the girls’ locker room?”  @DisbrowLis40519  asked a male member of this council.  His response? “I think she could handle herself.”  California logic: sacrifice your daughter, risk billions in funding, as long as boys feel
655	The Palisades Fire is now at least 300 acres and growing as a powerful windstorm hits Southern California. Follow live updates.
656	Youth unemployment surges ahead of Reeves’s National Insurance raid
657	. @VDHanson : California—New Wildfires, Same Faces    Over 10,000 homes destroyed, and $50-$100 billion in damages as California battles another explosive wildfire. Find out why nothing has changed and who's accountable:   “The estimate of the damage is somewhere now between,
658	"""2025 is horrible. the world is ending""  y'all really saw jack black as steve in minecraft and thought it was going to be a good year?"
